id_num,Term,Tuition,Fee,Room,Meal,All_Charges,Gordon_Gift,Gordon_Unfunded_Gift,Gordon_Funded_Gift,Loans,Total_Gift,TR,Tot_aid,TF_Net_price,Tot_Net_price,Remain_All_Aid_Applied,Current_Balance
50217706,FA2021 ,12625,500,4580,2110,19815,27625,6925,20700,NULL,29125,0,29125,-16000,-9310,-9310,7263.58
50217706,FA2022 ,13005,515,4810,2220,20550,22425,2500,19925,NULL,22425,0,22425,-8905,-1875,-1875,7263.58
50217706,FA2023 ,13500,550,4790,1200,20040,19925,0,19925,NULL,19925,0,19925,-5875,115,115,7263.58
50217706,SP2021 ,12625,500,4580,2110,19815,19925,6925,13000,NULL,19925,0,19925,-6800,-110,-110,7263.58
50217706,SP2022 ,13005,515,4810,2220,20550,22425,2500,19925,NULL,22425,0,22425,-8905,-1875,-1875,7263.58
50217706,SP2023 ,13500,550,4790,1200,20040,19925,0,19925,NULL,19925,0,19925,-5875,115,115,7263.58
50220873,FA2021 ,12625,500,4580,2110,19815,23700,6000,17700,NULL,24700,0,24700,-11575,-4885,-4885,9884.88
50220873,FA2022 ,13005,515,4810,2220,20550,22650,8150,14500,NULL,22650,0,22650,-9130,-2100,-2100,9884.88
50220873,FA2023 ,13500,550,4790,1200,20040,20000,10000,10000,NULL,20000,0,20000,-5950,40,40,9884.88
50220873,FA2024 ,14750,600,5030,53.48,20433.48,22670,5500,17170,NULL,22670,0,22670,-7320,-2236.52,-2236.52,9884.88
50220873,SP2021 ,12625,500,4580,2110,19815,20300,6000,14300,NULL,20300,0,20300,-7175,-485,-485,9884.88
50220873,SP2022 ,13005,515,4810,2220,20550,22650,8150,14500,NULL,22650,0,22650,-9130,-2100,-2100,9884.88
50220873,SP2023 ,13500,550,4790,1200,20040,20000,10000,10000,NULL,20000,0,20000,-5950,40,40,9884.88
50220873,SP2024 ,14750,600,5030,NULL,20380,22670,5500,17170,NULL,22670,0,22670,-7320,-2290,-2290,9884.88
50232805,FA2024 ,14750,600,5410,2680,23440,9000,0,9000,2750,13438,0,16188,1912,10002,7252,0
50232805,SP2024 ,14750,600,5410,2450,23210,9000,0,9000,2750,12297,0,15047,3053,10913,8163,0
50221454,FA2021 ,12625,500,3740,2110,18975,9350,9350,0,10250,10350,0,20600,2775,8625,-1625,0
50221454,SP2021 ,12625,500,3740,2110,18975,9350,9350,0,10250,9350,0,19600,3775,9625,-625,0
50224860,FA2022 ,13005,515,3855,1140,18515,13520,13520,0,NULL,13520,0,13520,0,4995,4995,2169.91
50224860,FA2023 ,13500,550,4000,1200,19250,9000,6000,3000,NULL,9000,0,9000,5050,10250,10250,2169.91
50224860,SP2021 ,12625,500,3740,1080,17945,13293,13293,0,NULL,13293,0,13293,-168,4652,4652,2169.91
50224860,SP2022 ,13005,515,3855,1140,18515,9000,3500,5500,NULL,9000,0,9000,4520,9515,9515,2169.91
50219282,FA2021 ,12625,500,NULL,NULL,13125,925,925,0,10665,2425,0,13090,10700,10700,35,0
50219282,SP2021 ,12625,500,NULL,NULL,13125,925,925,0,14842,925,0,15767,12200,12200,-2642,0
50142126,FA2021 ,12625,500,4830,1080,19035,0,0,0,0,1000,0,1000,12125,18035,18035,0
50142126,SP2021 ,12625,500,4830,NULL,17955,0,0,0,0,0,0,0,13125,17955,17955,0
50209881,FA2021 ,12625,500,4830,NULL,17955,3425,0,3425,3750,4925,0,8675,8200,13030,9280,0
50209881,FA2022 ,13005,515,4610,NULL,18130,3425,1725,1700,3750,3425,0,7175,10095,14705,10955,0
50209881,SP2021 ,12625,6350,6350,NULL,18975,1500,1500,0,3750,1500,0,5250,17475,17475,13725,0
50209881,SP2022 ,13005,515,4610,NULL,18130,3425,1725,1700,3750,3425,0,7175,10095,14705,10955,0
50228229,FA2023 ,13500,550,4000,2325,20375,9000,9000,0,1750,9000,0,10750,5050,11375,9625,0
50228229,SP2023 ,13500,550,4000,2325,20375,9000,9000,0,2750,9000,0,11750,5050,11375,8625,0
50215282,FA2022 ,13005,515,4810,2220,20550,6000,6000,0,NULL,6000,0,6000,7520,14550,14550,0
50215282,SP2022 ,13005,515,4810,2220,20550,6000,6000,0,NULL,6000,0,6000,7520,14550,14550,0
50235051,FA2024 ,14750,600,4200,1270,20820,11328,11328,0,NULL,11328,0,11328,4022,9492,9492,390
50235051,SP2024 ,14750,600,4200,1270,20820,11328,11328,0,NULL,11328,0,11328,4022,9492,9492,390
50120970,FA2022 ,13005,515,4260,2220,20000,6000,6000,0,2750,6000,0,8750,7520,14000,11250,0
50120970,FA2023 ,13500,550,4560,2325,20935,6000,6000,0,0,6000,0,6000,8050,14935,14935,0
50120970,FA2024 ,14750,600,5720,1270,22340,6000,6000,0,3750,6000,0,9750,9350,16340,12590,0
50120970,SP2022 ,13005,515,4260,2220,20000,6000,6000,0,2750,6000,0,8750,7520,14000,11250,0
50120970,SP2023 ,13500,550,4560,2325,20935,6000,6000,0,0,6000,0,6000,8050,14935,14935,0
50120970,SP2024 ,14750,600,5720,1270,22340,6000,6000,0,3750,6000,0,9750,9350,16340,12590,0
50221001,FA2021 ,12625,500,3740,2550,19415,9250,7250,2000,2750,10250,0,13000,2875,9165,6415,0
50221001,FA2022 ,13005,515,3855,2690,20065,9000,7000,2000,3250,9000,0,12250,4520,11065,7815,0
50221001,FA2023 ,13500,550,4790,1200,20040,9050,300,8750,3750,9050,0,12800,5000,10990,7240,0
50221001,FA2024 ,14750,600,4200,2450,22000,9100,6600,2500,0,9100,0,9100,6250,12900,12900,0
50221001,SP2021 ,12625,500,3740,2550,19415,7274,7274,0,2750,7274,0,10024,5851,12141,9391,0
50221001,SP2022 ,13005,515,3855,2690,20065,6750,6750,0,3250,6750,0,10000,6770,13315,10065,0
50221001,SP2023 ,13500,550,4790,1200,20040,6750,0,6750,3750,6750,0,10500,7300,13290,9540,0
50229347,FA2023 ,13500,550,4000,2325,20375,14000,0,14000,NULL,14000,0,14000,50,6375,6375,9994.4
50229347,FA2024 ,14750,600,4200,2450,22000,15500,0,15500,NULL,19700,0,19700,-4350,2300,2300,9994.4
50229347,SP2023 ,13500,550,4000,2325,20375,14000,0,14000,NULL,14000,0,14000,50,6375,6375,9994.4
50229347,SP2024 ,14750,600,4200,2450,22000,15500,0,15500,NULL,19700,0,19700,-4350,2300,2300,9994.4
50222884,FA2021 ,12625,500,4580,2110,19815,5000,5000,0,2750,5000,0,7750,8125,14815,12065,0
50222884,FA2022 ,13005,515,3855,2220,19595,4500,4500,0,NULL,4500,0,4500,9020,15095,15095,0
50222884,FA2023 ,13500,550,NULL,NULL,14050,3105,3105,0,NULL,3105,0,3105,10945,10945,10945,0
50222884,FA2024 ,14750,600,NULL,NULL,15350,3105,2605,500,NULL,3105,0,3105,12245,12245,12245,0
50222884,SP2021 ,12625,500,4580,2110,19815,5000,5000,0,2750,5000,0,7750,8125,14815,12065,0
50222884,SP2022 ,13005,515,3855,2220,19595,4500,4500,0,NULL,4500,0,4500,9020,15095,15095,0
50222884,SP2023 ,13500,550,NULL,NULL,14050,3105,3105,0,NULL,3105,0,3105,10945,10945,10945,0
50222884,SP2024 ,14750,600,NULL,NULL,15350,3105,2605,500,NULL,3105,0,3105,12245,12245,12245,0
50211634,FA2021 ,12625,500,3740,NULL,16865,10050,8050,2000,3750,11550,0,15300,1575,5315,1565,3494.99
50211634,FA2022 ,13005,515,5080,NULL,18600,7800,7800,0,11425,7800,0,19225,5720,10800,-625,3494.99
50211634,FA2023 ,13500,550,5150,2325,21525,10200,8200,2000,3750,11772,0,15522,2278,9753,6003,3494.99
50211634,FA2024 ,4070,NULL,NULL,NULL,4070,2000,0,2000,NULL,2000,0,2000,2070,2070,2070,3494.99
50211634,SP2021 ,12625,500,3740,NULL,16865,8100,8100,0,3750,8100,0,11850,5025,8765,5015,3494.99
50211634,SP2023 ,13500,550,5150,2325,21525,8200,8200,0,3750,9773,0,13523,4277,11752,8002,3494.99
50234374,FA2024 ,15000,7500,7500,NULL,22500,0,0,0,NULL,0,0,0,22500,22500,22500,0
50204495,FA2021 ,12625,500,4830,1080,19035,3875,0,3875,3750,7748,0,11498,5377,11287,7537,0
50204495,SP2021 ,5200,500,4830,1080,11610,1596,0,1596,3750,2597,0,6347,3103,9013,5263,0
40001039,FA2021 ,12625,500,4580,2110,19815,4175,4175,0,3750,5675,0,9425,7450,14140,10390,0
40001039,FA2022 ,13005,515,4610,NULL,18130,4175,4175,0,3750,4175,0,7925,9345,13955,10205,0
40001039,SP2021 ,12625,500,4580,2110,19815,4175,4175,0,3750,4175,0,7925,8950,15640,11890,0
50205233,FA2021 ,12625,500,4830,NULL,17955,2175,0,2175,10015,3975,0,13990,9150,13980,3965,0
50205233,SP2021 ,12625,500,4830,NULL,17955,2175,0,2175,10015,2475,0,12490,10650,15480,5465,0
50227706,FA2023 ,13500,550,5150,2745,21945,9500,7500,2000,2750,9500,0,12250,4550,12445,9695,0
50227706,FA2024 ,14750,600,5410,2450,23210,9500,7500,2000,0,9500,0,9500,5850,13710,13710,0
50227706,SP2023 ,13500,550,5150,2745,21945,7500,7500,0,2750,7500,0,10250,6550,14445,11695,0
50227706,SP2024 ,14750,600,5410,2450,23210,7500,7500,0,0,7500,0,7500,7850,15710,15710,0
50221950,FA2021 ,12625,500,3740,2110,18975,8200,8200,0,2750,9200,0,11950,3925,9775,7025,249
50221950,FA2022 ,13005,515,3855,2220,19595,7700,7700,0,3250,7700,0,10950,5820,11895,8645,249
50221950,FA2023 ,13500,550,5440,NULL,19490,7700,5000,2700,3750,7700,0,11450,6350,11790,8040,249
50221950,FA2024 ,14750,600,6090,NULL,21440,7700,5000,2700,13750,7700,0,21450,7650,13740,-10,249
50221950,SP2021 ,12625,500,3740,2110,18975,8200,8200,0,2750,8200,0,10950,4925,10775,8025,249
50221950,SP2022 ,13005,515,3855,2220,19595,7700,7700,0,3250,7700,0,10950,5820,11895,8645,249
50221950,SP2023 ,13500,550,5440,NULL,19490,7700,5000,2700,3750,7700,0,11450,6350,11790,8040,249
50221950,SP2024 ,14750,600,6090,NULL,21440,7700,5000,2700,13750,7700,0,21450,7650,13740,-10,249
50212624,FA2021 ,12625,500,3740,2110,18975,8425,7425,1000,NULL,9925,0,9925,3200,9050,9050,0
50212624,FA2022 ,13005,515,3855,2220,19595,7425,7425,0,NULL,7425,0,7425,6095,12170,12170,0
50212624,SP2021 ,12625,500,3740,2110,18975,9425,7425,2000,NULL,9425,0,9425,3700,9550,9550,0
50212624,SP2022 ,13005,515,3855,2220,19595,7425,7425,0,NULL,7425,0,7425,6095,12170,12170,0
50221426,FA2021 ,12625,500,3740,2110,18975,5250,5250,0,2750,9850,0,12600,3275,9125,6375,5812.16
50221426,FA2022 ,13005,515,3855,2220,19595,4500,4500,0,3250,4500,0,7750,9020,15095,11845,5812.16
50221426,FA2023 ,13500,550,4790,1200,20040,4500,4500,0,3750,4500,0,8250,9550,15540,11790,5812.16
50221426,FA2024 ,14750,600,5030,1270,21650,4500,4500,0,NULL,4500,0,4500,10850,17150,17150,5812.16
50221426,SP2021 ,12625,500,3740,2110,18975,5000,5000,0,2750,5000,0,7750,8125,13975,11225,5812.16
50221426,SP2022 ,13005,515,4610,1140,19270,4500,4500,0,3250,4500,0,7750,9020,14770,11520,5812.16
50221426,SP2023 ,13500,550,4790,1200,20040,4500,4500,0,3750,4500,0,8250,9550,15540,11790,5812.16
50221426,SP2024 ,14750,600,5030,NULL,20380,4500,4500,0,NULL,4500,0,4500,10850,15880,15880,5812.16
50233249,FA2024 ,14750,600,5410,2680,23440,7000,7000,0,2750,7000,0,9750,8350,16440,13690,0
50233249,SP2024 ,14750,600,5410,2680,23440,7000,7000,0,2750,7000,0,9750,8350,16440,13690,0
50230521,FA2023 ,6750,275,NULL,NULL,7025,3088,2338,750,1414,3249,0,4663,3776,3776,2362,1771.66
50209793,FA2021 ,12625,500,4470,NULL,17595,2000,0,2000,3750,17995,12625,21745,-4870,-400,-4150,0
50209793,FA2022 ,13005,515,NULL,NULL,13520,500,0,500,NULL,13505,13005,13505,15,15,15,0
50209793,SP2021 ,12625,500,4470,NULL,17595,0,0,0,3750,14495,12625,18245,-1370,3100,-650,0
50117818,FA2021 ,12625,500,4650,2110,19885,2675,2675,0,NULL,2675,0,2675,10450,17210,17210,0
50117818,SP2021 ,12625,500,4650,2110,19885,2675,2675,0,NULL,2675,0,2675,10450,17210,17210,0
50210684,FA2021 ,19340,860,4600,2110,26050,11150,11150,0,0,17390,0,17390,2810,8660,8660,0
50210684,FA2022 ,13005,515,3855,2220,19595,11150,11150,0,3750,15555,0,19305,-2035,4040,290,0
50210684,SP2021 ,12625,500,3740,2110,18975,11150,11150,0,0,15890,0,15890,-2765,3085,3085,0
50210684,SP2022 ,13005,515,3855,2220,19595,11150,11150,0,3750,15555,0,19305,-2035,4040,290,0
50203483,FA2021 ,12625,500,NULL,NULL,13125,6275,0,6275,3750,16300,0,20050,-3175,-3175,-6925,0
50231294,FA2024 ,14750,600,4200,2450,22000,8500,8500,0,2750,8500,0,11250,6850,13500,10750,0
50231294,SP2024 ,14750,600,4200,2450,22000,8500,8500,0,2750,8500,0,11250,6850,13500,10750,0
50226539,FA2022 ,13005,515,NULL,NULL,13520,8000,7000,1000,NULL,8000,0,8000,5520,5520,5520,0
50226539,FA2023 ,13500,550,NULL,NULL,14050,8000,7000,1000,NULL,8000,0,8000,6050,6050,6050,0
50226539,SP2022 ,13005,515,NULL,NULL,13520,8000,7000,1000,NULL,8000,0,8000,5520,5520,5520,0
50223327,FA2021 ,12625,500,4050,2110,19285,5550,5550,0,4750,11198,0,15948,1927,8087,3337,2684
50223327,FA2022 ,13005,515,NULL,NULL,13520,3829,3029,800,5250,9076,0,14326,4444,4444,-806,2684
50223327,FA2023 ,13500,550,4000,NULL,18050,5950,5150,800,6250,11022,0,17272,3028,7028,778,2684
50223327,SP2021 ,12625,500,4050,2110,19285,10493,5550,4943,4750,15700,0,20450,-2575,3585,-1165,2684
50223327,SP2022 ,13005,515,3855,1140,18515,7550,4750,2800,5250,12797,0,18047,723,5718,468,2684
50223327,SP2023 ,13500,550,4000,NULL,18050,5950,5150,800,6250,11023,0,17273,3027,7027,777,2684
50220531,FA2021 ,12625,500,4580,2550,20255,7000,7000,0,2750,7000,0,9750,6125,13255,10505,0
50220531,SP2021 ,12625,500,4240,2110,19475,7000,7000,0,2750,7000,0,9750,6125,12475,9725,0
50219058,FA2021 ,6960,250,NULL,NULL,7210,3722,3722,0,NULL,4722,0,4722,2488,2488,2488,0
50219058,SP2021 ,6960,250,NULL,NULL,7210,6998,3998,3000,NULL,6998,0,6998,212,212,212,0
50215475,FA2021 ,12625,500,4050,2550,19725,7575,7575,0,3250,9075,0,12325,4050,10650,7400,0
50215475,FA2022 ,13005,515,5080,2690,21290,7575,7575,0,NULL,7575,0,7575,5945,13715,13715,0
50215475,FA2023 ,13500,6825,6825,NULL,20325,7575,0,7575,NULL,7575,0,7575,12750,12750,12750,0
50215475,SP2021 ,12625,500,4050,2550,19725,7575,7575,0,3250,7575,0,10825,5550,12150,8900,0
50215475,SP2022 ,13005,515,5080,2690,21290,7575,7575,0,NULL,7575,0,7575,5945,13715,13715,0
50215475,SP2023 ,13500,550,5150,2745,21945,7575,0,7575,NULL,7575,0,7575,6475,14370,14370,0
50216635,FA2021 ,12625,500,3740,2110,18975,9925,7775,2150,5250,17073,0,22323,-3948,1902,-3348,0
50216635,FA2022 ,13005,515,4260,1140,18920,7775,7775,0,6250,17623,0,23873,-4103,1297,-4953,0
50216635,FA2023 ,13500,550,5440,1200,20690,8275,6625,1650,6250,17548,0,23798,-3498,3142,-3108,0
50216635,SP2021 ,12625,500,3740,2110,18975,7775,7775,0,5250,12982,0,18232,143,5993,743,0
50216635,SP2022 ,13005,515,4260,1140,18920,7775,7775,0,2750,19122,0,21872,-5602,-202,-2952,0
50218860,FA2021 ,12625,500,3740,NULL,16865,8375,0,8375,NULL,9875,0,9875,3250,6990,6990,0
50218860,FA2022 ,13005,515,5420,NULL,18940,6375,0,6375,NULL,6375,0,6375,7145,12565,12565,0
50218860,FA2023 ,13500,550,5800,NULL,19850,6375,0,6375,NULL,6375,0,6375,7675,13475,13475,0
50218860,SP2021 ,12625,500,3740,NULL,16865,6375,0,6375,NULL,6375,0,6375,6750,10490,10490,0
50218860,SP2022 ,13005,515,5420,NULL,18940,6375,0,6375,NULL,6375,0,6375,7145,12565,12565,0
50218860,SP2023 ,13500,550,5800,NULL,19850,6375,0,6375,NULL,6375,0,6375,7675,13475,13475,0
50228188,FA2023 ,13500,550,5150,2745,21945,9000,7500,1500,14750,9000,0,23750,5050,12945,-1805,0
50228188,FA2024 ,14750,600,4790,2450,22590,9000,7500,1500,15810,9000,0,24810,6350,13590,-2220,0
50228188,SP2023 ,13500,550,5150,2745,21945,9000,7500,1500,13750,9000,0,22750,5050,12945,-805,0
50228188,SP2024 ,14750,600,4790,2450,22590,9000,7500,1500,14690,9000,0,23690,6350,13590,-1100,0
50226540,FA2023 ,1940,NULL,NULL,NULL,1940,0,0,0,NULL,0,0,0,1940,1940,1940,0
50203519,FA2021 ,12625,500,4830,1080,19035,2425,2425,0,3750,3425,0,7175,9700,15610,11860,0
50203519,SP2021 ,12625,500,4830,2110,20065,2425,2425,0,3750,2425,0,6175,10700,17640,13890,0
50215810,FA2021 ,12625,500,4050,2110,19285,11575,9575,2000,3250,13075,0,16325,50,6210,2960,0
50215810,FA2022 ,13005,515,5080,1140,19740,11825,250,11575,3750,11825,0,15575,1695,7915,4165,0
50215810,SP2021 ,12625,500,4050,2110,19285,9575,9575,0,3250,9575,0,12825,3550,9710,6460,0
50215810,SP2022 ,13005,515,5080,1140,19740,9575,0,9575,3750,9575,0,13325,3945,10165,6415,0
50224723,FA2022 ,13005,515,4260,2220,20000,8250,8250,0,2750,8250,0,11000,5270,11750,9000,0
50224723,FA2023 ,13500,550,5150,2325,21525,7000,7000,0,NULL,7000,0,7000,7050,14525,14525,0
50224723,SP2022 ,13005,515,4260,2220,20000,8250,8250,0,2750,8250,0,11000,5270,11750,9000,0
50224723,SP2023 ,13500,550,5150,2325,21525,7000,7000,0,NULL,7000,0,7000,7050,14525,14525,0
50232461,FA2024 ,14750,600,4790,2450,22590,6000,6000,0,2750,6000,0,8750,9350,16590,13840,0
50232461,SP2024 ,14750,600,4790,2450,22590,6000,6000,0,2750,6000,0,8750,9350,16590,13840,0
50231961,SP2023 ,14500,7000,7000,NULL,21500,0,0,0,NULL,0,0,0,21500,21500,21500,0
50217058,FA2021 ,12625,500,3740,2110,18975,8375,8375,0,3250,14448,0,17698,-1323,4527,1277,0
50217058,SP2021 ,12625,500,3740,2110,18975,8375,8375,0,3250,12447,0,15697,678,6528,3278,0
50224530,FA2022 ,13005,515,3855,2220,19595,6250,6250,0,14454,6250,0,20704,7270,13345,-1109,0
50224530,FA2023 ,13500,550,5150,2325,21525,6250,6250,0,16750,6550,0,23300,7500,14975,-1775,0
50224530,FA2024 ,14750,600,5030,1270,21650,6750,6250,500,16950,7250,0,24200,8100,14400,-2550,0
50224530,SP2022 ,13005,515,3855,2220,19595,6250,6250,0,14750,6250,0,21000,7270,13345,-1405,0
50224530,SP2023 ,13500,550,5150,2325,21525,6250,6250,0,12936,6550,0,19486,7500,14975,2039,0
50224530,SP2024 ,14750,600,5030,1270,21650,6750,6250,500,12800,6750,0,19550,8600,14900,2100,0
50222615,FA2021 ,12625,500,3740,2110,18975,4500,4500,0,13653,9523,0,23176,3602,9452,-4201,-1
50222615,FA2022 ,13005,515,NULL,2220,15740,2760,2760,0,14318,8007,0,22325,5513,7733,-6585,-1
50222615,FA2023 ,13500,550,NULL,1200,15250,4400,4400,0,11630,8122,0,19752,5928,7128,-4502,-1
50222615,FA2024 ,14750,600,4790,2450,22590,4000,4000,0,14884,8098,0,22982,7252,14492,-392,-1
50222615,SP2021 ,12625,500,NULL,NULL,13125,3260,3260,0,5729,6782,0,12511,6343,6343,614,-1
50222615,SP2022 ,13005,515,NULL,1140,14660,2760,2760,0,14318,8008,0,22326,5512,6652,-7666,-1
50222615,SP2023 ,13500,550,NULL,1200,15250,3160,3160,0,8971,6883,0,15854,7167,8367,-604,-1
50222615,SP2024 ,14750,600,4790,2450,22590,4000,4000,0,15521,8097,0,23618,7253,14493,-1028,-1
50228045,FA2023 ,13500,550,5150,2325,21525,8700,7150,1550,2750,8700,0,11450,5350,12825,10075,-4009
50228045,FA2024 ,14750,600,5410,2450,23210,8550,6550,2000,3250,9263,0,12513,6087,13947,10697,-4009
50228045,SP2023 ,13500,550,5150,2325,21525,8700,7150,1550,2750,8700,0,11450,5350,12825,10075,-4009
50228045,SP2024 ,14750,600,5410,2450,23210,8550,6550,2000,15250,9262,0,24512,6088,13948,-1302,-4009
50160396,FA2021 ,12625,500,3740,2110,18975,6000,6000,0,NULL,6000,0,6000,7125,12975,12975,0
50160396,FA2022 ,13005,515,5080,NULL,18600,6000,6000,0,NULL,6000,0,6000,7520,12600,12600,0
50160396,SP2021 ,12625,500,3740,2110,18975,6000,6000,0,NULL,6000,0,6000,7125,12975,12975,0
50225713,FA2022 ,13005,515,4260,2220,20000,9150,9150,0,2750,12598,0,15348,922,7402,4652,4164
50225713,FA2023 ,13500,550,4560,2325,20935,9250,9250,0,3250,13248,0,16498,802,7687,4437,4164
50225713,FA2024 ,14750,600,4790,2450,22590,8850,7500,1350,3750,13748,0,17498,1602,8842,5092,4164
50225713,SP2022 ,13005,515,4260,2220,20000,9150,9150,0,2750,12597,0,15347,923,7403,4653,4164
50225713,SP2023 ,13500,550,4560,2325,20935,9250,9250,0,3250,13247,0,16497,803,7688,4438,4164
50225713,SP2024 ,14750,600,4790,2450,22590,8850,7500,1350,3750,13747,0,17497,1603,8843,5093,4164
50228005,FA2023 ,13500,550,4000,2325,20375,10000,7500,2500,2750,10000,0,12750,4050,10375,7625,1978.33
50228005,FA2024 ,14750,600,4790,2450,22590,7500,7500,0,3250,15198,0,18448,152,7392,4142,1978.33
50228005,SP2023 ,13500,550,4560,2325,20935,7500,7500,0,2750,7500,0,10250,6550,13435,10685,1978.33
50228005,SP2024 ,14750,600,4790,1270,21410,7500,7500,0,3250,12697,0,15947,2653,8713,5463,1978.33
40001117,FA2021 ,12625,500,4580,2110,19815,5625,5625,0,3250,14123,0,17373,-998,5692,2442,0
40001117,FA2022 ,13005,515,5080,1140,19740,5625,5625,0,5750,12598,0,18348,922,7142,1392,0
40001117,FA2023 ,13500,550,5150,2325,21525,6525,6525,0,5750,12973,0,18723,1077,8552,2802,0
40001117,SP2021 ,12625,500,4580,2110,19815,5625,5625,0,3250,13182,0,16432,-57,6633,3383,0
40001117,SP2022 ,13005,515,5080,1140,19740,5625,5625,0,5750,12597,0,18347,923,7143,1393,0
40001117,SP2023 ,13500,550,5150,2325,21525,6525,6525,0,5750,12972,0,18722,1078,8553,2803,0
50235137,FA2024 ,14750,600,4200,2450,22000,7553,7553,0,6750,7553,0,14303,7797,14447,7697,1050
50222038,FA2021 ,12625,500,3740,2550,19415,8400,8400,0,2750,9400,0,12150,3725,10015,7265,0
50222038,FA2022 ,13005,515,3855,2220,19595,8400,8400,0,3250,12255,0,15505,1265,7340,4090,0
50222038,FA2023 ,13500,550,4000,2325,20375,7900,7200,700,3750,11900,0,15650,2150,8475,4725,0
50222038,FA2024 ,14750,7250,7250,NULL,22000,9350,7900,1450,3750,11408,0,15158,10592,10592,6842,0
50222038,SP2021 ,12625,500,3740,2110,18975,8400,8400,0,2750,8400,0,11150,4725,10575,7825,0
50222038,SP2022 ,13005,515,3855,2220,19595,8400,8400,0,3250,12255,0,15505,1265,7340,4090,0
50222038,SP2023 ,13500,550,4000,2325,20375,7900,7200,700,3750,11900,0,15650,2150,8475,4725,0
50222038,SP2024 ,14750,600,4200,2450,22000,7450,6000,1450,3750,9507,0,13257,5843,12493,8743,0
50227111,FA2022 ,13005,515,4260,2220,20000,6250,6250,0,3750,9698,0,13448,3822,10302,6552,0
50227111,FA2023 ,13500,550,5150,2325,21525,6400,6400,0,3750,9523,0,13273,4527,12002,8252,0
50227111,SP2022 ,13005,515,4810,2220,20550,6250,6250,0,3750,9697,0,13447,3823,10853,7103,0
50227111,SP2023 ,13500,550,5150,1200,20400,6400,6400,0,3750,9522,0,13272,4528,10878,7128,0
50204533,FA2021 ,12625,500,NULL,NULL,13125,5350,0,5350,3750,15347,0,19097,-2222,-2222,-5972,0
50204533,SP2021 ,6960,250,NULL,NULL,7210,3161,0,3161,3750,5845,0,9595,1365,1365,-2385,0
50214749,FA2021 ,12625,500,4050,2110,19285,6175,6175,0,3250,7675,0,10925,5450,11610,8360,0
50214749,FA2022 ,13005,515,4610,NULL,18130,6175,6175,0,3250,8398,0,11648,5122,9732,6482,0
50214749,SP2021 ,12625,500,4050,2110,19285,6175,6175,0,3250,6175,0,9425,6950,13110,9860,0
50214749,SP2022 ,13005,515,4610,NULL,18130,6175,6175,0,3250,8397,0,11647,5123,9733,6483,0
50214749,SP2023 ,13500,550,NULL,NULL,14050,8675,4475,4200,3750,8675,0,12425,5375,5375,1625,0
50231607,FA2024 ,14750,600,4790,2450,22590,5500,5500,0,16471,5500,0,21971,9850,17090,619,0
50231607,SP2024 ,14750,600,4790,2450,22590,5500,5500,0,16471,5500,0,21971,9850,17090,619,0
50226194,FA2022 ,13005,515,3855,2220,19595,6750,6750,0,14430,6750,0,21180,6770,12845,-1585,100
50226194,FA2023 ,13500,550,4000,2325,20375,6750,6750,0,13650,6750,0,20400,7300,13625,-25,100
50226194,FA2024 ,14750,600,6090,1270,22710,6750,5750,1000,16724,6750,0,23474,8600,15960,-764,100
50226194,SP2022 ,13005,515,3855,2220,19595,6750,6750,0,14374,6750,0,21124,6770,12845,-1529,100
50226194,SP2023 ,13500,550,4000,2325,20375,6750,6750,0,14453,6750,0,21203,7300,13625,-828,100
50226194,SP2024 ,14750,600,6090,1270,22710,6750,5750,1000,17050,6750,0,23800,8600,15960,-1090,100
50212315,FA2021 ,12625,500,4270,1080,18475,3675,0,3675,17597,5175,0,22772,7950,13300,-4297,7771.25
50212315,FA2022 ,13005,515,342,13.95,13875.95,1425,1425,0,22451,1425,0,23876,12095,12450.95,-10000.05,7771.25
50212315,SP2021 ,12625,500,4270,1080,18475,3675,0,3675,17597,3675,0,21272,9450,14800,-2797,7771.25
