ID_NUM,YR_CDE,TRM_CDE,SUBTERM_CDE,STUD_SEQ_NUM,TRANSACTION_STS,CRS_CDE,ADV_REQ_CDE,CRS_TITLE,GRADE_CDE,ENTRY_DTE,ENTRY_YR,ENTRY_TRM,YR_LA_VIDA_TAKEN,PRE_POST_FY
50155328,2014,SP,4Q,5,H,PED  015  D,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50155352,2014,FA,2Q,3,D,PED  015  G,PED015,DISCOVERY,NA,2014-08-27T00:00:00Z,2014,FA,NA,NA
50155440,2013,SP,NA,3,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION MAY,P,2013-08-28T00:00:00Z,2013,FA,First,After
50152759,2013,SP,4Q,7,H,PED  015  B,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50152795,2014,FA,1Q,13,H,PED  015  C,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50152826,2013,FA,1Q,3,H,PED  015  B,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50152997,2013,SP,4Q,5,H,PED  015  C,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50170607,2014,FA,1Q,4,H,PED  015  C,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50170686,2013,SP,4Q,5,H,PED  015  D,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50170763,2014,FA,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION AUG,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50170819,2014,FA,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION AUG,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50170838,2013,FA,NA,5,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPERIENCE JUNE,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50155443,2013,SP,NA,11,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2013-08-28T00:00:00Z,2013,FA,First,After
50155551,2014,FA,1Q,4,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50157085,2013,FA,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE AUG,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50157407,2014,FA,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION AUG,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50170958,2014,FA,1Q,2,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50171024,2013,FA,1Q,5,H,PED  015  B,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50157431,2014,FA,1Q,6,H,PED  015  C,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50157787,2013,FA,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE AUG,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50157789,2013,FA,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE AUG,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50171228,2013,FA,1Q,1,H,PED  015  B,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50171267,2013,SP,4Q,6,H,PED  015  A,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50171285,2013,SP,4Q,6,H,PED  015  C,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50171314,2014,FA,1Q,7,D,PED  015  A,PED015,DISCOVERY,NA,2014-08-27T00:00:00Z,2014,FA,NA,NA
50171314,2014,SP,4Q,1,D,PED  015  D,PED015,DISCOVERY,NA,2014-08-27T00:00:00Z,2014,FA,NA,NA
50171320,2014,FA,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED: EARLY JULY,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50158817,2013,FA,NA,1,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPERIENCE-JULY,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50158848,2013,SP,4Q,2,H,PED  015  A,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50155559,2013,FA,1Q,4,D,PED  015  A,PED015,DISCOVERY,NA,2013-01-16T00:00:00Z,2012,SP,NA,NA
50155636,2013,SP,4Q,4,H,PED  015  B,PED015,DISCOVERY,P,2014-01-15T00:00:00Z,2013,SP,NA,NA
50155645,2013,FA,NA,4,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPERIENCE-JULY,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50155679,2013,SP,4Q,1,D,PED  015  C,PED015,DISCOVERY,NA,2013-01-16T00:00:00Z,2012,SP,NA,NA
50155679,2014,FA,1Q,1,D,PED  015  A,PED015,DISCOVERY,NA,2013-01-16T00:00:00Z,2012,SP,NA,NA
50171414,2014,FA,1Q,6,H,PED  015  C,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50171426,2014,FA,1Q,5,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50158855,2013,FA,2Q,6,H,PED  015  G,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50161991,2013,SP,4Q,9,H,PED  015  A,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50161785,2014,FA,1Q,2,H,PED  015  D,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50161826,2013,FA,1Q,7,H,PED  015  A,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50161839,2014,FA,1Q,7,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50161965,2013,FA,1Q,7,H,PED  015  D,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50171454,2014,FA,NA,7,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION AUG,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50171497,2013,SP,NA,6,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPEDITION JUNE,W,2013-08-28T00:00:00Z,2013,FA,First,After
50171497,2014,FA,1Q,5,H,PED  015  E,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50169203,2013,FA,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE AUG,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50169206,2013,SP,NA,5,D,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,NA,2013-08-28T00:00:00Z,2013,FA,First,After
50169206,2014,FA,1Q,7,D,PED  015  D,PED015,DISCOVERY,NA,2013-08-28T00:00:00Z,2013,FA,NA,NA
50171520,2013,SP,4Q,5,H,PED  015  C,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50171525,2014,FA,2Q,6,H,PED  015  G,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50171535,2014,SP,NA,1,D,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,NA,2014-08-27T00:00:00Z,2014,FA,First,After
50079188,2012,FA,1Q,5,H,PED  015  D,PED015,DISCOVERY,P,2012-08-29T00:00:00Z,2012,FA,NA,NA
50169224,2014,FA,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION AUG,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50169241,2014,FA,NA,6,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED: EARLY JULY,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50169457,2013,SP,NA,13,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION MAY,P,2013-08-28T00:00:00Z,2013,FA,First,After
50169478,2014,FA,NA,7,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION AUG,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50169493,2013,SP,4Q,3,H,PED  015  E,PED015,DISCOVERY,W,2013-08-28T00:00:00Z,2013,FA,NA,NA
50169493,2014,FA,1Q,1,H,PED  015  D,PED015,DISCOVERY,F,2013-08-28T00:00:00Z,2013,FA,NA,NA
50169512,2014,FA,1Q,7,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50171923,2014,FA,1Q,6,H,PED  015  C,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50172010,2014,FA,1Q,3,H,PED  015  E,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50162016,2013,FA,1Q,6,H,PED  015  E,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50161991,2013,FA,1Q,4,D,PED  015  E,PED015,DISCOVERY,NA,2013-08-28T00:00:00Z,2013,FA,NA,NA
50169566,2014,FA,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION AUG,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50172205,2014,SP,4Q,1,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50165233,2014,SP,4Q,6,H,PED  015  D,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50165254,2014,FA,1Q,5,H,PED  015  B,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50165262,2014,SP,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2014-08-27T00:00:00Z,2014,FA,First,After
50165275,2014,FA,1Q,4,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50165277,2013,FA,2Q,10,H,PED  015  J,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50165287,2013,FA,1Q,1,H,PED  015  A,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50165320,2013,SP,4Q,4,H,PED  015  B,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50165478,2014,SP,NA,1,D,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,NA,2014-08-27T00:00:00Z,2014,FA,First,After
50165501,2013,FA,1Q,5,H,PED  015  E,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50165512,2013,FA,2Q,6,H,PED  015  J,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50148790,2013,FA,1Q,3,H,PED  015  E,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50079190,2013,SP,4Q,2,H,PED  015  A,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50079317,2011,FA,NA,5,H,PED  016  B,PED016,LAVIDA: AUGUST,P,2011-08-24T00:00:00Z,2011,FA,First,Before
50172455,2013,SP,4Q,5,H,PED  015  A,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50172488,2013,FA,1Q,5,H,PED  015  E,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50172544,2013,SP,NA,7,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2013-08-28T00:00:00Z,2013,FA,First,After
50172620,2014,FA,NA,5,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPEDITION JUNE,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50079335,2011,FA,1Q,5,H,PED  015  A1,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50172647,2014,FA,2Q,4,H,PED  015  F,PED015,DISCOVERY,P,2014-01-15T00:00:00Z,2013,SP,NA,NA
50172678,2013,SP,4Q,7,D,PED  015  D,PED015,DISCOVERY,NA,2013-08-28T00:00:00Z,2013,FA,NA,NA
50172679,2013,SP,NA,9,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2013-08-28T00:00:00Z,2013,FA,First,After
50079576,2013,FA,1Q,1,H,PED  015  B,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50079832,2012,FA,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPERIENCE JUNE,P,2012-08-29T00:00:00Z,2012,FA,First,Before
50172699,2013,FA,2Q,3,H,PED  015  G,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50080196,2013,FA,NA,7,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPERIENCE JULY,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50080224,2011,FA,2Q,1,H,PED  015  F1,PED015,DISCOVERY - UPPERCLASS,P,2011-01-20T00:00:00Z,2010,SP,NA,NA
50172872,2014,SP,4Q,1,D,PED  015  C,PED015,DISCOVERY,NA,2014-08-27T00:00:00Z,2014,FA,NA,NA
50080226,2011,FA,NA,5,H,PED  016  B,PED016,LAVIDA: AUGUST,P,2011-08-24T00:00:00Z,2011,FA,First,Before
50173237,2014,SP,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2014-08-27T00:00:00Z,2014,FA,First,After
50173247,2014,FA,1Q,4,D,PED  015  A,PED015,DISCOVERY,NA,2014-08-27T00:00:00Z,2014,FA,NA,NA
50166161,2014,FA,1Q,4,H,PED  015  C,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50166281,2013,SP,NA,11,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2013-08-28T00:00:00Z,2013,FA,First,After
50166417,2014,SP,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2014-08-27T00:00:00Z,2014,FA,First,After
50166420,2013,FA,1Q,5,H,PED  015  E,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50166422,2013,FA,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE AUG,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50166512,2013,FA,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE AUG,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50166513,2013,FA,1Q,1,H,PED  015  B,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50166556,2014,SP,NA,1,D,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,NA,2014-08-27T00:00:00Z,2014,FA,First,After
50169820,2013,SP,NA,7,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION MAY,P,2013-08-28T00:00:00Z,2013,FA,First,After
50169922,2014,SP,4Q,2,H,PED  015  C,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50166832,2014,FA,1Q,3,H,PED  015  B,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50167218,2014,FA,1Q,5,H,PED  015  D,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50167495,2014,SP,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2014-08-27T00:00:00Z,2014,FA,First,After
50168045,2014,SP,4Q,1,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50168361,2014,FA,1Q,6,H,PED  015  B,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50168375,2014,FA,1Q,4,H,PED  015  D,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50168446,2014,FA,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPEDITION JUNE,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50148792,2013,SP,4Q,4,H,PED  015  C,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50168456,2013,FA,2Q,6,H,PED  015  G,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50168538,2013,SP,4Q,3,H,PED  015  C,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50148793,2013,SP,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION MAY,P,2013-08-28T00:00:00Z,2013,FA,First,After
50148798,2013,SP,NA,8,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2013-08-28T00:00:00Z,2013,FA,First,After
50168604,2014,SP,4Q,1,H,PED  015  B,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50169047,2014,FA,1Q,6,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50148802,2013,FA,1Q,8,H,PED  015  C,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50148868,2012,SP,4Q,6,H,PED  015  C,PED015,DISCOVERY,P,2013-01-16T00:00:00Z,2012,SP,NA,NA
50176002,2014,FA,1Q,7,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50176021,2014,FA,NA,7,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED: EARLY JULY,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50176044,2014,FA,1Q,5,D,PED  015  D,PED015,DISCOVERY,NA,2014-08-27T00:00:00Z,2014,FA,NA,NA
50176044,2014,SP,4Q,8,H,PED  015  E,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50176048,2014,SP,4Q,2,H,PED  015  C,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50176073,2014,FA,NA,11,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED: EARLY JULY,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50176159,2013,SP,4Q,6,H,PED  015  C,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50080400,2011,FA,1Q,17,H,PED  015  D3,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50149024,2013,FA,NA,5,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPERIENCE-JULY,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50149093,2013,FA,1Q,7,D,PED  015  C,PED015,DISCOVERY,NA,2013-08-28T00:00:00Z,2013,FA,NA,NA
50162079,2013,FA,1Q,4,H,PED  015  E,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50162149,2013,SP,4Q,2,H,PED  015  A,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50149093,2013,SP,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2013-08-28T00:00:00Z,2013,FA,First,After
50162404,2013,SP,4Q,3,H,PED  015  E,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50162430,2013,SP,NA,5,D,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,NA,2013-08-28T00:00:00Z,2013,FA,First,After
50173247,2014,SP,4Q,2,D,PED  015  C,PED015,DISCOVERY,NA,2014-08-27T00:00:00Z,2014,FA,NA,NA
50173251,2013,FA,2Q,3,H,PED  015  G,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50173266,2014,SP,4Q,2,H,PED  015  D,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50176363,2014,FA,1Q,7,H,PED  015  B,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50176466,2014,FA,2Q,5,H,PED  015  H,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50173267,2014,FA,1Q,7,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50173648,2014,FA,1Q,8,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50173668,2013,FA,2Q,5,H,PED  015  F,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50173766,2014,SP,4Q,1,H,PED  015  C,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50176528,2013,FA,1Q,5,H,PED  015  D,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50176693,2014,FA,1Q,5,H,PED  015  B,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50176706,2014,SP,4Q,4,H,PED  015  C,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50162578,2013,FA,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPERIENCE JUNE,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50169946,2013,FA,1Q,3,H,PED  015  D,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50170062,2014,FA,1Q,4,H,PED  015  C,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50162582,2013,FA,1Q,10,H,PED  015  C,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50162591,2013,FA,NA,10,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE AUG,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50162592,2013,FA,NA,4,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPERIENCE JULY,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50170229,2013,SP,4Q,2,H,PED  015  D,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50170279,2013,FA,1Q,12,D,PED  015  D,PED015,DISCOVERY,NA,2013-08-28T00:00:00Z,2013,FA,NA,NA
50170279,2013,SP,NA,7,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2013-08-28T00:00:00Z,2013,FA,First,After
50170282,2013,SP,NA,10,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2013-08-28T00:00:00Z,2013,FA,First,After
50170464,2013,SP,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2013-08-28T00:00:00Z,2013,FA,First,After
50170531,2013,SP,NA,7,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,P,2014-01-15T00:00:00Z,2013,SP,First,After
50149258,2014,FA,1Q,3,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50149286,2013,FA,1Q,3,H,PED  015  B,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50162609,2013,SP,4Q,2,H,PED  015  E,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50177104,2014,FA,1Q,7,H,PED  015  D,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50177183,2014,FA,1Q,10,H,PED  015  C,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50170585,2013,FA,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPERIENCE JUNE,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50178390,2014,FA,1Q,6,H,PED  015  B,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50178412,2014,FA,2Q,7,H,PED  015  H,PED015,DISCOVERY,P,2014-01-15T00:00:00Z,2013,SP,NA,NA
50178455,2014,FA,1Q,10,H,PED  015  D,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50178461,2014,FA,NA,7,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPEDITION JUNE,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50178505,2014,FA,1Q,3,H,PED  015  E,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50178536,2014,FA,1Q,5,H,PED  015  C,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50178708,2014,FA,2Q,6,H,PED  015  G,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50178727,2014,FA,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION AUG,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50178733,2014,SP,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2014-08-27T00:00:00Z,2014,FA,First,After
50162613,2013,FA,1Q,11,H,PED  015  C,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50162744,2014,FA,NA,6,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED: LATE JULY,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50178752,2014,SP,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2014-08-27T00:00:00Z,2014,FA,First,After
50178755,2014,FA,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION AUG,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50178757,2014,FA,NA,4,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED: LATE JULY,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50174070,2013,FA,2Q,5,H,PED  015  J,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50174072,2013,SP,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION - MAY,P,2014-01-15T00:00:00Z,2013,SP,First,After
50177321,2014,FA,1Q,3,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50178537,2014,FA,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPEDITION AUG,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50178563,2013,SP,4Q,6,H,PED  015  A,PED015,DISCOVERY,P,2014-01-15T00:00:00Z,2013,SP,NA,NA
50177530,2014,SP,4Q,4,H,PED  015  A,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50178570,2014,FA,NA,5,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED: EARLY JULY,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50178575,2014,FA,2Q,9,H,PED  015  G,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50178591,2014,FA,1Q,5,D,PED  015  D,PED015,DISCOVERY,NA,2014-08-27T00:00:00Z,2014,FA,NA,NA
50178591,2014,SP,4Q,1,H,PED  015  D,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50178593,2014,FA,NA,5,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED: LATE JULY,P,2014-08-27T00:00:00Z,2014,FA,First,Before
50178640,2014,SP,4Q,1,D,PED  015  A,PED015,DISCOVERY,NA,2014-08-27T00:00:00Z,2014,FA,NA,NA
50178642,2014,SP,4Q,2,D,PED  015  C,PED015,DISCOVERY,NA,2014-08-27T00:00:00Z,2014,FA,NA,NA
50162754,2013,FA,1Q,6,H,PED  015  A,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
